"Year","Week","Offense","n"
2008,2,"Robbery",457
2008,3,"Burglary",400
2008,3,"Fel. Assault",231
2008,3,"G.L.A.",228
2008,3,"Gr. Larceny",756
2008,3,"Misd. Assault",924
2008,3,"Murder",8
2008,3,"Petit Larceny",1579
2008,3,"Rape",21
2008,3,"Robbery",413
2008,4,"Burglary",389
2008,4,"Fel. Assault",258
2008,4,"G.L.A.",240
2008,4,"Gr. Larceny",784
2008,4,"Misd. Assault",861
2008,4,"Murder",9
2008,4,"Petit Larceny",1619
2008,4,"Rape",18
2008,4,"Robbery",438
2008,5,"Burglary",394
2008,5,"Fel. Assault",257
2008,5,"G.L.A.",236
2008,5,"Gr. Larceny",855
2008,5,"Misd. Assault",945
2008,5,"Murder",8
2008,5,"Petit Larceny",1423
2008,5,"Rape",28
2008,5,"Robbery",379
2008,6,"Burglary",361
2008,6,"Fel. Assault",289
2008,6,"G.L.A.",188
2008,6,"Gr. Larceny",719
2008,6,"Misd. Assault",922
2008,6,"Murder",3
2008,6,"Petit Larceny",1412
2008,6,"Rape",23
2008,6,"Robbery",375
2008,7,"Burglary",350
2008,7,"Fel. Assault",272
2008,7,"G.L.A.",191
2008,7,"Gr. Larceny",709
2008,7,"Misd. Assault",792
2008,7,"Murder",8
2008,7,"Petit Larceny",1334
2008,7,"Rape",24
2008,7,"Robbery",357
2008,8,"Burglary",331
2008,8,"Fel. Assault",218
2008,8,"G.L.A.",212
2008,8,"Gr. Larceny",717
2008,8,"Misd. Assault",812
2008,8,"Murder",10
2008,8,"Petit Larceny",1359
2008,8,"Rape",27
2008,8,"Robbery",298
2008,9,"Burglary",313
2008,9,"Fel. Assault",279
2008,9,"G.L.A.",188
2008,9,"Gr. Larceny",775
2008,9,"Misd. Assault",973
2008,9,"Murder",6
2008,9,"Petit Larceny",1342
2008,9,"Rape",30
2008,9,"Robbery",365
2008,10,"Burglary",304
2008,10,"Fel. Assault",283
2008,10,"G.L.A.",226
2008,10,"Gr. Larceny",737
2008,10,"Misd. Assault",902
2008,10,"Murder",11
2008,10,"Petit Larceny",1492
2008,10,"Rape",30
2008,10,"Robbery",339
2008,11,"Burglary",333
2008,11,"Fel. Assault",308
2008,11,"G.L.A.",208
2008,11,"Gr. Larceny",758
2008,11,"Misd. Assault",988
2008,11,"Murder",13
2008,11,"Petit Larceny",1428
2008,11,"Rape",22
2008,11,"Robbery",364
2008,12,"Burglary",322
2008,12,"Fel. Assault",302
2008,12,"G.L.A.",204
2008,12,"Gr. Larceny",744
2008,12,"Misd. Assault",897
2008,12,"Murder",8
2008,12,"Petit Larceny",1474
2008,12,"Rape",25
2008,12,"Robbery",369
2008,13,"Burglary",364
2008,13,"Fel. Assault",278
2008,13,"G.L.A.",209
2008,13,"Gr. Larceny",748
2008,13,"Misd. Assault",1020
2008,13,"Murder",12
2008,13,"Petit Larceny",1506
2008,13,"Rape",15
2008,13,"Robbery",372
2008,14,"Burglary",363
2008,14,"Fel. Assault",305
2008,14,"G.L.A.",215
2008,14,"Gr. Larceny",813
2008,14,"Misd. Assault",964
2008,14,"Murder",13
2008,14,"Petit Larceny",1510
2008,14,"Rape",29
2008,14,"Robbery",392
2008,15,"Burglary",348
2008,15,"Fel. Assault",312
2008,15,"G.L.A.",199
2008,15,"Gr. Larceny",738
2008,15,"Misd. Assault",1016
2008,15,"Murder",5
2008,15,"Petit Larceny",1486
2008,15,"Rape",23
2008,15,"Robbery",368
2008,16,"Burglary",367
2008,16,"Fel. Assault",327
2008,16,"G.L.A.",180
2008,16,"Gr. Larceny",795
2008,16,"Misd. Assault",1031
2008,16,"Murder",7
2008,16,"Petit Larceny",1467
2008,16,"Rape",17
2008,16,"Robbery",392
2008,17,"Burglary",320
2008,17,"Fel. Assault",299
2008,17,"G.L.A.",212
2008,17,"Gr. Larceny",794
2008,17,"Misd. Assault",966
2008,17,"Murder",13
2008,17,"Petit Larceny",1427
2008,17,"Rape",23
2008,17,"Robbery",391
2008,18,"Burglary",355
2008,18,"Fel. Assault",299
2008,18,"G.L.A.",214
2008,18,"Gr. Larceny",888
2008,18,"Misd. Assault",956
2008,18,"Murder",8
2008,18,"Petit Larceny",1501
2008,18,"Rape",32
2008,18,"Robbery",384
2008,19,"Burglary",354
2008,19,"Fel. Assault",340
2008,19,"G.L.A.",234
2008,19,"Gr. Larceny",819
2008,19,"Misd. Assault",1049
2008,19,"Murder",10
2008,19,"Petit Larceny",1460
2008,19,"Rape",23
2008,19,"Robbery",385
2008,20,"Burglary",357
2008,20,"Fel. Assault",337
2008,20,"G.L.A.",227
2008,20,"Gr. Larceny",837
2008,20,"Misd. Assault",998
2008,20,"Murder",5
2008,20,"Petit Larceny",1538
2008,20,"Rape",15
2008,20,"Robbery",403
2008,21,"Burglary",373
2008,21,"Fel. Assault",332
2008,21,"G.L.A.",194
2008,21,"Gr. Larceny",803
2008,21,"Misd. Assault",1050
2008,21,"Murder",16
2008,21,"Petit Larceny",1639
2008,21,"Rape",18
2008,21,"Robbery",432
2008,22,"Burglary",378
2008,22,"Fel. Assault",336
2008,22,"G.L.A.",237
2008,22,"Gr. Larceny",936
2008,22,"Misd. Assault",1106
2008,22,"Murder",6
2008,22,"Petit Larceny",1660
2008,22,"Rape",37
2008,22,"Robbery",447
2008,23,"Burglary",370
2008,23,"Fel. Assault",347
2008,23,"G.L.A.",214
2008,23,"Gr. Larceny",857
2008,23,"Misd. Assault",1127
2008,23,"Murder",12
2008,23,"Petit Larceny",1546
2008,23,"Rape",16
2008,23,"Robbery",409
2008,24,"Burglary",366
2008,24,"Fel. Assault",383
2008,24,"G.L.A.",243
2008,24,"Gr. Larceny",880
2008,24,"Misd. Assault",1204
2008,24,"Murder",12
2008,24,"Petit Larceny",1605
2008,24,"Rape",31
2008,24,"Robbery",448
2008,25,"Burglary",404
2008,25,"Fel. Assault",322
2008,25,"G.L.A.",259
2008,25,"Gr. Larceny",870
2008,25,"Misd. Assault",1041
2008,25,"Murder",13
2008,25,"Petit Larceny",1731
2008,25,"Rape",25
2008,25,"Robbery",435
2008,26,"Burglary",394
2008,26,"Fel. Assault",394
2008,26,"G.L.A.",262
2008,26,"Gr. Larceny",835
2008,26,"Misd. Assault",1019
2008,26,"Murder",11
2008,26,"Petit Larceny",1755
2008,26,"Rape",27
2008,26,"Robbery",439
2008,27,"Burglary",386
2008,27,"Fel. Assault",376
2008,27,"G.L.A.",231
2008,27,"Gr. Larceny",814
2008,27,"Misd. Assault",1084
2008,27,"Murder",12
2008,27,"Petit Larceny",1591
2008,27,"Rape",26
2008,27,"Robbery",393
2008,28,"Burglary",400
2008,28,"Fel. Assault",372
2008,28,"G.L.A.",247
2008,28,"Gr. Larceny",860
2008,28,"Misd. Assault",1012
2008,28,"Murder",9
2008,28,"Petit Larceny",1683
2008,28,"Rape",27
2008,28,"Robbery",421
2008,29,"Burglary",425
2008,29,"Fel. Assault",331
2008,29,"G.L.A.",252
2008,29,"Gr. Larceny",834
2008,29,"Misd. Assault",1110
2008,29,"Murder",12
2008,29,"Petit Larceny",1749
2008,29,"Rape",31
2008,29,"Robbery",441
2008,30,"Burglary",420
2008,30,"Fel. Assault",402
2008,30,"G.L.A.",274
2008,30,"Gr. Larceny",863
2008,30,"Misd. Assault",1067
2008,30,"Murder",9
2008,30,"Petit Larceny",1808
2008,30,"Rape",22
2008,30,"Robbery",473
2008,31,"Burglary",449
2008,31,"Fel. Assault",390
2008,31,"G.L.A.",257
2008,31,"Gr. Larceny",944
2008,31,"Misd. Assault",1106
2008,31,"Murder",9
2008,31,"Petit Larceny",1820
2008,31,"Rape",32
2008,31,"Robbery",464
2008,32,"Burglary",375
2008,32,"Fel. Assault",335
2008,32,"G.L.A.",281
2008,32,"Gr. Larceny",911
2008,32,"Misd. Assault",1042
2008,32,"Murder",10
2008,32,"Petit Larceny",1776
2008,32,"Rape",16
2008,32,"Robbery",427
2008,33,"Burglary",460
2008,33,"Fel. Assault",294
2008,33,"G.L.A.",321
2008,33,"Gr. Larceny",836
2008,33,"Misd. Assault",975
2008,33,"Murder",15
2008,33,"Petit Larceny",1761
2008,33,"Rape",24
2008,33,"Robbery",443
2008,34,"Burglary",456
2008,34,"Fel. Assault",319
2008,34,"G.L.A.",319
2008,34,"Gr. Larceny",851
2008,34,"Misd. Assault",969
2008,34,"Murder",9
2008,34,"Petit Larceny",1772
2008,34,"Rape",34
2008,34,"Robbery",468
2008,35,"Burglary",423
2008,35,"Fel. Assault",360
2008,35,"G.L.A.",259
2008,35,"Gr. Larceny",936
2008,35,"Misd. Assault",996
2008,35,"Murder",12
2008,35,"Petit Larceny",1820
2008,35,"Rape",41
2008,35,"Robbery",436
2008,36,"Burglary",418
2008,36,"Fel. Assault",328
2008,36,"G.L.A.",263
2008,36,"Gr. Larceny",873
2008,36,"Misd. Assault",956
2008,36,"Murder",18
2008,36,"Petit Larceny",1705
2008,36,"Rape",20
2008,36,"Robbery",436
2008,37,"Burglary",468
2008,37,"Fel. Assault",310
2008,37,"G.L.A.",300
2008,37,"Gr. Larceny",881
2008,37,"Misd. Assault",1010
2008,37,"Murder",11
2008,37,"Petit Larceny",1701
2008,37,"Rape",19
2008,37,"Robbery",458
2008,38,"Burglary",450
2008,38,"Fel. Assault",338
2008,38,"G.L.A.",262
2008,38,"Gr. Larceny",908
2008,38,"Misd. Assault",1016
2008,38,"Murder",8
2008,38,"Petit Larceny",1729
2008,38,"Rape",17
2008,38,"Robbery",482
2008,39,"Burglary",483
2008,39,"Fel. Assault",315
2008,39,"G.L.A.",280
2008,39,"Gr. Larceny",876
2008,39,"Misd. Assault",975
2008,39,"Murder",9
2008,39,"Petit Larceny",1717
2008,39,"Rape",22
2008,39,"Robbery",499
2008,40,"Burglary",415
2008,40,"Fel. Assault",281
2008,40,"G.L.A.",255
2008,40,"Gr. Larceny",918
2008,40,"Misd. Assault",866
2008,40,"Murder",13
2008,40,"Petit Larceny",1659
2008,40,"Rape",32
2008,40,"Robbery",482
2008,41,"Burglary",412
2008,41,"Fel. Assault",302
2008,41,"G.L.A.",262
2008,41,"Gr. Larceny",800
2008,41,"Misd. Assault",920
2008,41,"Murder",7
2008,41,"Petit Larceny",1676
2008,41,"Rape",29
2008,41,"Robbery",472
2008,42,"Burglary",446
2008,42,"Fel. Assault",274
2008,42,"G.L.A.",291
2008,42,"Gr. Larceny",927
2008,42,"Misd. Assault",907
2008,42,"Murder",7
2008,42,"Petit Larceny",1722
2008,42,"Rape",19
2008,42,"Robbery",484
2008,43,"Burglary",440
2008,43,"Fel. Assault",297
2008,43,"G.L.A.",273
2008,43,"Gr. Larceny",859
2008,43,"Misd. Assault",932
2008,43,"Murder",16
2008,43,"Petit Larceny",1593
2008,43,"Rape",17
2008,43,"Robbery",481
2008,44,"Burglary",433
2008,44,"Fel. Assault",341
2008,44,"G.L.A.",250
2008,44,"Gr. Larceny",907
2008,44,"Misd. Assault",855
2008,44,"Murder",5
2008,44,"Petit Larceny",1605
2008,44,"Rape",28
2008,44,"Robbery",483
2008,45,"Burglary",443
2008,45,"Fel. Assault",356
2008,45,"G.L.A.",251
2008,45,"Gr. Larceny",859
2008,45,"Misd. Assault",819
2008,45,"Murder",8
2008,45,"Petit Larceny",1577
2008,45,"Rape",17
2008,45,"Robbery",490
2008,46,"Burglary",438
2008,46,"Fel. Assault",270
2008,46,"G.L.A.",224
2008,46,"Gr. Larceny",827
2008,46,"Misd. Assault",903
2008,46,"Murder",10
2008,46,"Petit Larceny",1503
2008,46,"Rape",19
2008,46,"Robbery",505
2008,47,"Burglary",468
2008,47,"Fel. Assault",255
2008,47,"G.L.A.",233
2008,47,"Gr. Larceny",881
2008,47,"Misd. Assault",838
2008,47,"Murder",11
2008,47,"Petit Larceny",1527
2008,47,"Rape",19
2008,47,"Robbery",450
2008,48,"Burglary",384
2008,48,"Fel. Assault",257
2008,48,"G.L.A.",228
2008,48,"Gr. Larceny",881
2008,48,"Misd. Assault",907
2008,48,"Murder",9
2008,48,"Petit Larceny",1547
2008,48,"Rape",39
2008,48,"Robbery",438
2008,49,"Burglary",442
2008,49,"Fel. Assault",257
2008,49,"G.L.A.",221
2008,49,"Gr. Larceny",819
2008,49,"Misd. Assault",847
2008,49,"Murder",7
2008,49,"Petit Larceny",1538
2008,49,"Rape",17
2008,49,"Robbery",439
2008,50,"Burglary",443
2008,50,"Fel. Assault",269
2008,50,"G.L.A.",241
2008,50,"Gr. Larceny",932
2008,50,"Misd. Assault",865
2008,50,"Murder",3
2008,50,"Petit Larceny",1640
2008,50,"Rape",17
2008,50,"Robbery",464
2008,51,"Burglary",410
2008,51,"Fel. Assault",262
2008,51,"G.L.A.",191
2008,51,"Gr. Larceny",886
2008,51,"Misd. Assault",812
2008,51,"Murder",6
2008,51,"Petit Larceny",1547
2008,51,"Rape",15
2008,51,"Robbery",484
2008,52,"Burglary",383
2008,52,"Fel. Assault",336
2008,52,"G.L.A.",252
2008,52,"Gr. Larceny",752
2008,52,"Misd. Assault",767
2008,52,"Murder",16
2008,52,"Petit Larceny",1462
2008,52,"Rape",14
2008,52,"Robbery",459
2009,1,"Burglary",317
2009,1,"Fel. Assault",295
2009,1,"G.L.A.",208
2009,1,"Gr. Larceny",733
2009,1,"Misd. Assault",877
2009,1,"Murder",5
2009,1,"Petit Larceny",1449
2009,1,"Rape",66
2009,1,"Robbery",376
2009,2,"Burglary",375
2009,2,"Fel. Assault",262
2009,2,"G.L.A.",203
2009,2,"Gr. Larceny",734
2009,2,"Misd. Assault",836
2009,2,"Murder",8
2009,2,"Petit Larceny",1433
2009,2,"Rape",15
2009,2,"Robbery",373
2009,3,"Burglary",305
2009,3,"Fel. Assault",273
2009,3,"G.L.A.",227
2009,3,"Gr. Larceny",642
2009,3,"Misd. Assault",821
2009,3,"Murder",7
2009,3,"Petit Larceny",1344
2009,3,"Rape",19
2009,3,"Robbery",363
2009,4,"Burglary",333
2009,4,"Fel. Assault",249
2009,4,"G.L.A.",223
2009,4,"Gr. Larceny",629
2009,4,"Misd. Assault",896
2009,4,"Murder",6
2009,4,"Petit Larceny",1392
2009,4,"Rape",18
2009,4,"Robbery",382
2009,5,"Burglary",338
2009,5,"Fel. Assault",270
2009,5,"G.L.A.",174
2009,5,"Gr. Larceny",703
2009,5,"Misd. Assault",872
2009,5,"Murder",5
2009,5,"Petit Larceny",1328
2009,5,"Rape",28
2009,5,"Robbery",307
2009,6,"Burglary",322
2009,6,"Fel. Assault",260
2009,6,"G.L.A.",162
2009,6,"Gr. Larceny",659
2009,6,"Misd. Assault",906
2009,6,"Murder",10
2009,6,"Petit Larceny",1422
2009,6,"Rape",15
2009,6,"Robbery",328
2009,7,"Burglary",335
2009,7,"Fel. Assault",260
2009,7,"G.L.A.",197
2009,7,"Gr. Larceny",613
2009,7,"Misd. Assault",871
2009,7,"Murder",8
2009,7,"Petit Larceny",1435
2009,7,"Rape",18
2009,7,"Robbery",281
2009,8,"Burglary",319
2009,8,"Fel. Assault",231
2009,8,"G.L.A.",171
2009,8,"Gr. Larceny",633
2009,8,"Misd. Assault",886
2009,8,"Murder",7
2009,8,"Petit Larceny",1361
2009,8,"Rape",15
2009,8,"Robbery",288
2009,9,"Burglary",295
2009,9,"Fel. Assault",272
2009,9,"G.L.A.",145
2009,9,"Gr. Larceny",671
2009,9,"Misd. Assault",881
2009,9,"Murder",3
2009,9,"Petit Larceny",1339
2009,9,"Rape",30
2009,9,"Robbery",328
2009,10,"Burglary",298
2009,10,"Fel. Assault",318
2009,10,"G.L.A.",210
2009,10,"Gr. Larceny",730
2009,10,"Misd. Assault",1042
2009,10,"Murder",7
2009,10,"Petit Larceny",1426
2009,10,"Rape",18
2009,10,"Robbery",332
2009,11,"Burglary",307
2009,11,"Fel. Assault",294
2009,11,"G.L.A.",149
2009,11,"Gr. Larceny",662
2009,11,"Misd. Assault",962
2009,11,"Murder",5
2009,11,"Petit Larceny",1484
2009,11,"Rape",17
2009,11,"Robbery",327
2009,12,"Burglary",276
2009,12,"Fel. Assault",274
2009,12,"G.L.A.",185
2009,12,"Gr. Larceny",704
2009,12,"Misd. Assault",948
2009,12,"Murder",8
2009,12,"Petit Larceny",1532
2009,12,"Rape",17
2009,12,"Robbery",300
2009,13,"Burglary",317
2009,13,"Fel. Assault",353
2009,13,"G.L.A.",177
2009,13,"Gr. Larceny",728
2009,13,"Misd. Assault",993
2009,13,"Murder",8
2009,13,"Petit Larceny",1536
2009,13,"Rape",22
2009,13,"Robbery",368
2009,14,"Burglary",308
2009,14,"Fel. Assault",306
2009,14,"G.L.A.",153
2009,14,"Gr. Larceny",706
2009,14,"Misd. Assault",945
2009,14,"Murder",4
2009,14,"Petit Larceny",1463
2009,14,"Rape",23
2009,14,"Robbery",326
2009,15,"Burglary",283
2009,15,"Fel. Assault",280
2009,15,"G.L.A.",175
2009,15,"Gr. Larceny",642
2009,15,"Misd. Assault",826
2009,15,"Murder",6
2009,15,"Petit Larceny",1405
2009,15,"Rape",21
2009,15,"Robbery",256
2009,16,"Burglary",318
2009,16,"Fel. Assault",317
2009,16,"G.L.A.",185
2009,16,"Gr. Larceny",684
2009,16,"Misd. Assault",933
2009,16,"Murder",10
2009,16,"Petit Larceny",1486
2009,16,"Rape",17
2009,16,"Robbery",269
2009,17,"Burglary",286
2009,17,"Fel. Assault",360
2009,17,"G.L.A.",224
2009,17,"Gr. Larceny",744
2009,17,"Misd. Assault",1133
2009,17,"Murder",17
2009,17,"Petit Larceny",1561
2009,17,"Rape",22
2009,17,"Robbery",338
2009,18,"Burglary",331
2009,18,"Fel. Assault",362
2009,18,"G.L.A.",216
2009,18,"Gr. Larceny",801
2009,18,"Misd. Assault",956
2009,18,"Murder",6
2009,18,"Petit Larceny",1664
2009,18,"Rape",37
2009,18,"Robbery",328
2009,19,"Burglary",326
2009,19,"Fel. Assault",362
2009,19,"G.L.A.",184
2009,19,"Gr. Larceny",755
2009,19,"Misd. Assault",1083
2009,19,"Murder",8
2009,19,"Petit Larceny",1542
2009,19,"Rape",18
2009,19,"Robbery",354
2009,20,"Burglary",338
2009,20,"Fel. Assault",322
2009,20,"G.L.A.",194
2009,20,"Gr. Larceny",745
2009,20,"Misd. Assault",992
2009,20,"Murder",10
2009,20,"Petit Larceny",1537
2009,20,"Rape",21
2009,20,"Robbery",323
2009,21,"Burglary",324
2009,21,"Fel. Assault",406
2009,21,"G.L.A.",217
2009,21,"Gr. Larceny",707
2009,21,"Misd. Assault",1079
2009,21,"Murder",5
2009,21,"Petit Larceny",1554
2009,21,"Rape",20
2009,21,"Robbery",337
2009,22,"Burglary",348
2009,22,"Fel. Assault",359
2009,22,"G.L.A.",207
2009,22,"Gr. Larceny",758
2009,22,"Misd. Assault",1049
2009,22,"Murder",6
2009,22,"Petit Larceny",1601
2009,22,"Rape",49
2009,22,"Robbery",339
2009,23,"Burglary",344
2009,23,"Fel. Assault",355
2009,23,"G.L.A.",184
2009,23,"Gr. Larceny",724
2009,23,"Misd. Assault",968
2009,23,"Murder",11
2009,23,"Petit Larceny",1490
2009,23,"Rape",20
2009,23,"Robbery",346
2009,24,"Burglary",341
2009,24,"Fel. Assault",368
2009,24,"G.L.A.",185
2009,24,"Gr. Larceny",743
2009,24,"Misd. Assault",1097
2009,24,"Murder",14
2009,24,"Petit Larceny",1610
2009,24,"Rape",19
2009,24,"Robbery",379
2009,25,"Burglary",372
2009,25,"Fel. Assault",342
2009,25,"G.L.A.",189
2009,25,"Gr. Larceny",718
2009,25,"Misd. Assault",1097
2009,25,"Murder",5
2009,25,"Petit Larceny",1625
2009,25,"Rape",15
2009,25,"Robbery",351
2009,26,"Burglary",381
2009,26,"Fel. Assault",366
2009,26,"G.L.A.",219
2009,26,"Gr. Larceny",796
2009,26,"Misd. Assault",1135
2009,26,"Murder",10
2009,26,"Petit Larceny",1696
2009,26,"Rape",35
2009,26,"Robbery",379
2009,27,"Burglary",360
2009,27,"Fel. Assault",354
2009,27,"G.L.A.",205
2009,27,"Gr. Larceny",696
2009,27,"Misd. Assault",1049
2009,27,"Murder",11
2009,27,"Petit Larceny",1537
2009,27,"Rape",20
2009,27,"Robbery",332
2009,28,"Burglary",407
2009,28,"Fel. Assault",334
2009,28,"G.L.A.",198
2009,28,"Gr. Larceny",820
2009,28,"Misd. Assault",989
2009,28,"Murder",12
2009,28,"Petit Larceny",1673
2009,28,"Rape",15
2009,28,"Robbery",326
2009,29,"Burglary",387
2009,29,"Fel. Assault",389
2009,29,"G.L.A.",216
2009,29,"Gr. Larceny",781
2009,29,"Misd. Assault",1082
2009,29,"Murder",17
2009,29,"Petit Larceny",1722
2009,29,"Rape",20
2009,29,"Robbery",359
2009,30,"Burglary",409
2009,30,"Fel. Assault",368
2009,30,"G.L.A.",203
2009,30,"Gr. Larceny",799
2009,30,"Misd. Assault",1025
2009,30,"Murder",9
2009,30,"Petit Larceny",1665
2009,30,"Rape",21
2009,30,"Robbery",383
2009,31,"Burglary",390
2009,31,"Fel. Assault",439
2009,31,"G.L.A.",193
2009,31,"Gr. Larceny",808
2009,31,"Misd. Assault",1076
2009,31,"Murder",13
2009,31,"Petit Larceny",1669
2009,31,"Rape",34
2009,31,"Robbery",379
2009,32,"Burglary",371
2009,32,"Fel. Assault",390
2009,32,"G.L.A.",231
2009,32,"Gr. Larceny",756
2009,32,"Misd. Assault",1037
2009,32,"Murder",11
2009,32,"Petit Larceny",1631
2009,32,"Rape",28
2009,32,"Robbery",337
2009,33,"Burglary",410
2009,33,"Fel. Assault",396
2009,33,"G.L.A.",222
2009,33,"Gr. Larceny",817
2009,33,"Misd. Assault",1121
2009,33,"Murder",7
2009,33,"Petit Larceny",1649
2009,33,"Rape",20
2009,33,"Robbery",388
2009,34,"Burglary",457
2009,34,"Fel. Assault",330
2009,34,"G.L.A.",193
2009,34,"Gr. Larceny",770
2009,34,"Misd. Assault",1049
2009,34,"Murder",9
2009,34,"Petit Larceny",1782
2009,34,"Rape",29
2009,34,"Robbery",389
2009,35,"Burglary",449
2009,35,"Fel. Assault",318
2009,35,"G.L.A.",251
2009,35,"Gr. Larceny",857
2009,35,"Misd. Assault",947
2009,35,"Murder",8
2009,35,"Petit Larceny",1699
2009,35,"Rape",35
2009,35,"Robbery",402
2009,36,"Burglary",371
2009,36,"Fel. Assault",388
2009,36,"G.L.A.",200
2009,36,"Gr. Larceny",800
2009,36,"Misd. Assault",989
2009,36,"Murder",11
2009,36,"Petit Larceny",1561
2009,36,"Rape",28
2009,36,"Robbery",337
2009,37,"Burglary",444
2009,37,"Fel. Assault",305
2009,37,"G.L.A.",226
2009,37,"Gr. Larceny",794
2009,37,"Misd. Assault",915
2009,37,"Murder",10
2009,37,"Petit Larceny",1696
2009,37,"Rape",21
2009,37,"Robbery",373
2009,38,"Burglary",460
2009,38,"Fel. Assault",329
2009,38,"G.L.A.",227
2009,38,"Gr. Larceny",803
2009,38,"Misd. Assault",1017
2009,38,"Murder",10
2009,38,"Petit Larceny",1763
2009,38,"Rape",17
2009,38,"Robbery",404
2009,39,"Burglary",425
2009,39,"Fel. Assault",321
2009,39,"G.L.A.",219
2009,39,"Gr. Larceny",766
2009,39,"Misd. Assault",1010
2009,39,"Murder",8
2009,39,"Petit Larceny",1686
2009,39,"Rape",21
2009,39,"Robbery",396
2009,40,"Burglary",454
2009,40,"Fel. Assault",332
2009,40,"G.L.A.",228
2009,40,"Gr. Larceny",778
2009,40,"Misd. Assault",934
2009,40,"Murder",10
2009,40,"Petit Larceny",1703
2009,40,"Rape",30
2009,40,"Robbery",374
2009,41,"Burglary",392
2009,41,"Fel. Assault",329
2009,41,"G.L.A.",234
2009,41,"Gr. Larceny",767
2009,41,"Misd. Assault",925
2009,41,"Murder",7
2009,41,"Petit Larceny",1578
2009,41,"Rape",24
2009,41,"Robbery",366
2009,42,"Burglary",418
2009,42,"Fel. Assault",265
2009,42,"G.L.A.",235
2009,42,"Gr. Larceny",770
2009,42,"Misd. Assault",904
2009,42,"Murder",14
2009,42,"Petit Larceny",1590
2009,42,"Rape",21
2009,42,"Robbery",357
2009,43,"Burglary",402
2009,43,"Fel. Assault",341
2009,43,"G.L.A.",250
2009,43,"Gr. Larceny",820
2009,43,"Misd. Assault",948
2009,43,"Murder",8
2009,43,"Petit Larceny",1609
2009,43,"Rape",23
2009,43,"Robbery",417
2009,44,"Burglary",437
2009,44,"Fel. Assault",371
2009,44,"G.L.A.",213
2009,44,"Gr. Larceny",885
2009,44,"Misd. Assault",988
2009,44,"Murder",8
2009,44,"Petit Larceny",1706
2009,44,"Rape",38
2009,44,"Robbery",416
2009,45,"Burglary",424
2009,45,"Fel. Assault",302
2009,45,"G.L.A.",247
2009,45,"Gr. Larceny",756
2009,45,"Misd. Assault",895
2009,45,"Murder",3
2009,45,"Petit Larceny",1523
2009,45,"Rape",24
2009,45,"Robbery",395
2009,46,"Burglary",447
2009,46,"Fel. Assault",316
2009,46,"G.L.A.",232
2009,46,"Gr. Larceny",808
2009,46,"Misd. Assault",884
2009,46,"Murder",10
2009,46,"Petit Larceny",1609
2009,46,"Rape",16
2009,46,"Robbery",430
2009,47,"Burglary",484
2009,47,"Fel. Assault",313
2009,47,"G.L.A.",216
2009,47,"Gr. Larceny",788
2009,47,"Misd. Assault",961
2009,47,"Murder",10
2009,47,"Petit Larceny",1513
2009,47,"Rape",27
2009,47,"Robbery",412
2009,48,"Burglary",402
2009,48,"Fel. Assault",324
2009,48,"G.L.A.",185
2009,48,"Gr. Larceny",782
2009,48,"Misd. Assault",842
2009,48,"Murder",10
2009,48,"Petit Larceny",1447
2009,48,"Rape",24
2009,48,"Robbery",355
2009,49,"Burglary",438
2009,49,"Fel. Assault",278
2009,49,"G.L.A.",203
2009,49,"Gr. Larceny",812
2009,49,"Misd. Assault",872
2009,49,"Murder",7
2009,49,"Petit Larceny",1469
2009,49,"Rape",23
2009,49,"Robbery",418
2009,50,"Burglary",473
2009,50,"Fel. Assault",249
2009,50,"G.L.A.",198
2009,50,"Gr. Larceny",868
2009,50,"Misd. Assault",881
2009,50,"Murder",7
2009,50,"Petit Larceny",1473
2009,50,"Rape",23
2009,50,"Robbery",382
2009,51,"Burglary",458
2009,51,"Fel. Assault",258
2009,51,"G.L.A.",195
2009,51,"Gr. Larceny",758
2009,51,"Misd. Assault",805
2009,51,"Murder",11
2009,51,"Petit Larceny",1433
2009,51,"Rape",16
2009,51,"Robbery",357
2009,52,"Burglary",358
2009,52,"Fel. Assault",268
2009,52,"G.L.A.",204
2009,52,"Gr. Larceny",648
2009,52,"Misd. Assault",827
2009,52,"Murder",13
2009,52,"Petit Larceny",1372
2009,52,"Rape",19
2009,52,"Robbery",369
2010,1,"Burglary",367
2010,1,"Fel. Assault",289
2010,1,"G.L.A.",184
2010,1,"Gr. Larceny",713
2010,1,"Misd. Assault",979
2010,1,"Murder",6
2010,1,"Petit Larceny",1411
2010,1,"Rape",90
2010,1,"Robbery",389
2010,2,"Burglary",383
2010,2,"Fel. Assault",261
2010,2,"G.L.A.",181
2010,2,"Gr. Larceny",635
2010,2,"Misd. Assault",883
2010,2,"Murder",7
2010,2,"Petit Larceny",1495
2010,2,"Rape",18
2010,2,"Robbery",386
2010,3,"Burglary",403
2010,3,"Fel. Assault",304
2010,3,"G.L.A.",200
2010,3,"Gr. Larceny",682
2010,3,"Misd. Assault",957
2010,3,"Murder",5
2010,3,"Petit Larceny",1593
2010,3,"Rape",24
2010,3,"Robbery",424
2010,4,"Burglary",382
2010,4,"Fel. Assault",289
2010,4,"G.L.A.",192
2010,4,"Gr. Larceny",667
2010,4,"Misd. Assault",898
2010,4,"Murder",11
2010,4,"Petit Larceny",1560
2010,4,"Rape",19
